*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:19:54
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
009112        0     000106318.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009113        0     000106319.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009114        0     000106319.3       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7B      
009115        0     000106319.6       接收     0000060B      标准帧      数据帧        08     04 4F 8C 4A 80 20 21 87      
009116        0     000106319.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009117        0     000106320.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009118        0     000106320.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009119        0     000106320.6       接收     0000060C      标准帧      数据帧        07     04 9C E7 3A 82 20 CC      
009120        0     000106320.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009121        0     000106321.1       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
009122        0     000106321.4       接收     0000060D      标准帧      数据帧        08     03 7C EF A1 70 80 16 0C      
009123        0     000106321.7       接收     0000060D      标准帧      数据帧        08     04 7C CF A0 70 80 05 05      
009124        0     000106393.6       接收     0000060A      标准帧      数据帧        04     04 06 57 10      
009125        0     000106393.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009126        0     000106394.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009127        0     000106394.3       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
009128        0     000106394.6       接收     0000060B      标准帧      数据帧        08     04 4F 8C 4A 80 20 21 87      
009129        0     000106394.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009130        0     000106395.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009131        0     000106395.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009132        0     000106395.6       接收     0000060C      标准帧      数据帧        07     04 9C E9 3A 82 20 CC      
009133        0     000106395.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009134        0     000106396.1       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
009135        0     000106396.4       接收     0000060D      标准帧      数据帧        08     03 7C CF A1 70 80 16 0C      
009136        0     000106396.7       接收     0000060D      标准帧      数据帧        08     04 7C CF A0 70 80 05 05      
009137        0     000106463.6       接收     0000060A      标准帧      数据帧        04     04 06 59 10      
009138        0     000106463.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009139        0     000106464.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009140        0     000106464.3       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7C      
009141        0     000106464.6       接收     0000060B      标准帧      数据帧        08     04 4F 8C 4B 80 20 41 87      
009142        0     000106464.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009143        0     000106465.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009144        0     000106465.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009145        0     000106465.6       接收     0000060C      标准帧      数据帧        07     04 9C E7 3A 82 20 E8      
009146        0     000106465.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009147        0     000106466.1       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009148        0     000106466.4       接收     0000060D      标准帧      数据帧        08     03 7C CF A1 70 80 16 0C      
009149        0     000106466.7       接收     0000060D      标准帧      数据帧        08     04 7C 6F A0 70 80 05 05      
009150        0     000106533.6       接收     0000060A      标准帧      数据帧        04     04 06 5B 10      
009151        0     000106533.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009152        0     000106534.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009153        0     000106534.3       接收     0000060B      标准帧      数据帧        08     03 4F 1B FF 80 1F E1 7C      
009154        0     000106534.6       接收     0000060B      标准帧      数据帧        08     04 4F 8C 4C 80 20 41 87      
009155        0     000106534.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009156        0     000106535.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009157        0     000106535.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009158        0     000106535.6       接收     0000060C      标准帧      数据帧        07     04 9C E7 3A 82 20 CC      
009159        0     000106535.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009160        0     000106536.1       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009161        0     000106536.4       接收     0000060D      标准帧      数据帧        08     03 7C EF A1 70 80 16 0C      
009162        0     000106536.7       接收     0000060D      标准帧      数据帧        08     04 7C 6F A0 70 80 05 05      
009163        0     000106603.6       接收     0000060A      标准帧      数据帧        04     04 06 5D 10      
009164        0     000106603.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009165        0     000106604.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009166        0     000106604.3       接收     0000060B      标准帧      数据帧        08     03 4F 23 FF 80 1F E1 7C      
009167        0     000106604.6       接收     0000060B      标准帧      数据帧        08     04 4F 94 4D 80 20 61 87      
009168        0     000106604.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009169        0     000106605.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009170        0     000106605.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009171        0     000106605.6       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 E8      
009172        0     000106605.8       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009173        0     000106606.1       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009174        0     000106606.4       接收     0000060D      标准帧      数据帧        08     03 7D 2F A1 70 80 16 0C      
009175        0     000106606.6       接收     0000060D      标准帧      数据帧        08     04 7B EF A0 70 80 05 05      
