*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:37:25
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
001143        0     000940729.2       接收     00000600      标准帧      数据帧        05     07 03 77 09 10      
001144        0     000940729.5       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
001145        0     000940729.7       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4E      
001146        0     000940730.0       接收     00000701      标准帧      数据帧        08     02 4E DA 00 80 20 01 54      
001147        0     000940730.2       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
001148        0     000940730.5       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
001149        0     000940730.8       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 54      
001150        0     000940731.0       接收     00000701      标准帧      数据帧        08     06 4F 22 29 80 20 03 5B      
001151        0     000940731.3       接收     00000701      标准帧      数据帧        08     07 4E 7A 00 80 20 01 65      
001152        0     000940731.6       接收     00000701      标准帧      数据帧        08     08 4F 09 FB 80 20 01 4C      
001153        0     000940731.8       接收     00000701      标准帧      数据帧        08     09 4F 2A 00 80 20 01 4C      
001154        0     000940732.0       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
001155        0     000940732.2       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
001156        0     000940732.4       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
001157        0     000940732.7       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
001158        0     000940732.9       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
001159        0     000940733.1       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
001160        0     000940733.3       接收     00000702      标准帧      数据帧        05     06 A5 24 33 5B      
001161        0     000940733.5       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
001162        0     000940733.7       接收     00000702      标准帧      数据帧        05     08 AC E0 33 23      
001163        0     000940733.9       接收     00000702      标准帧      数据帧        05     09 AC E0 33 5B      
001164        0     000940799.2       接收     00000600      标准帧      数据帧        05     06 03 77 0B 10      
001165        0     000940799.5       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
001166        0     000940799.7       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4E      
001167        0     000940800.0       接收     00000701      标准帧      数据帧        08     02 4E E2 00 80 20 01 55      
001168        0     000940800.2       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
001169        0     000940800.5       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
001170        0     000940800.8       接收     00000701      标准帧      数据帧        08     05 4F 09 E5 80 20 03 56      
001171        0     000940801.0       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 65      
001172        0     000940801.3       接收     00000701      标准帧      数据帧        08     07 4F 01 FB 80 20 01 4C      
001173        0     000940801.5       接收     00000701      标准帧      数据帧        08     08 4F 2A 00 80 20 01 4D      
001174        0     000940801.8       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
001175        0     000940802.0       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
001176        0     000940802.2       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
001177        0     000940802.4       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
001178        0     000940802.6       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
001179        0     000940802.8       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
001180        0     000940803.0       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
001181        0     000940803.2       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
001182        0     000940803.4       接收     00000702      标准帧      数据帧        05     08 AC E0 33 5B      
001183        0     000940874.2       接收     00000600      标准帧      数据帧        05     07 02 77 0D 10      
001184        0     000940874.5       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
001185        0     000940874.7       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4E      
001186        0     000940875.0       接收     00000701      标准帧      数据帧        08     02 4E E2 00 80 20 01 54      
001187        0     000940875.2       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
001188        0     000940875.5       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
001189        0     000940875.8       接收     00000701      标准帧      数据帧        08     05 4F 09 E5 80 20 03 57      
001190        0     000940876.0       接收     00000701      标准帧      数据帧        08     06 4F 1A 29 80 20 03 5E      
001191        0     000940876.3       接收     00000701      标准帧      数据帧        08     07 4E 82 00 80 20 01 65      
